Dili-Bot Hello	World	2019	^^
MPU	WORK	FINE
Ax	=	-0,011017		Ay	=	0,060239		Gx	=	0,001016		Gy	=	0,080525
Ax	=	-0,011053		Ay	=	0,060258		Gx	=	0,001077		Gy	=	0,080620
Ax	=	-0,011085		Ay	=	0,060274		Gx	=	0,001600		Gy	=	0,080793
Ax	=	-0,011066		Ay	=	0,060288		Gx	=	0,001491		Gy	=	0,080871
Ax	=	-0,011050		Ay	=	0,060333		Gx	=	0,001596		Gy	=	0,080919
Ax	=	-0,011036		Ay	=	0,060372		Gx	=	0,002229		Gy	=	0,080762
Ax	=	-0,011024		Ay	=	0,060405		Gx	=	0,002559		Gy	=	0,080790
Ax	=	-0,011015		Ay	=	0,060434		Gx	=	0,002899		Gy	=	0,080632
Ax	=	-0,011007		Ay	=	0,060451		Gx	=	0,002830		Gy	=	0,080912
Ax	=	-0,011001		Ay	=	0,060464		Gx	=	0,003115		Gy	=	0,081045
Ax	=	-0,010995		Ay	=	0,060476		Gx	=	0,002891		Gy	=	0,081088
Ax	=	-0,010990		Ay	=	0,060487		Gx	=	0,002625		Gy	=	0,081433
Ax	=	-0,010986		Ay	=	0,060537		Gx	=	0,001925		Gy	=	0,081351
Ax	=	-0,010982		Ay	=	0,060581		Gx	=	0,001790		Gy	=	0,081859
Ax	=	-0,010979		Ay	=	0,060618		Gx	=	0,001782		Gy	=	0,082261
Ax	=	-0,010977		Ay	=	0,060651		Gx	=	0,001432		Gy	=	0,082230
Ax	=	-0,010974		Ay	=	0,060719		Gx	=	0,001653		Gy	=	0,082202
Ax	=	-0,010973		Ay	=	0,060777		Gx	=	0,001429		Gy	=	0,082142
Ax	=	-0,010971		Ay	=	0,060828		Gx	=	0,001578		Gy	=	0,082326
Ax	=	-0,010969		Ay	=	0,060872		Gx	=	0,001925		Gy	=	0,082972
Ax	=	-0,010922		Ay	=	0,060946		Gx	=	0,002151		Gy	=	0,082952
Ax	=	-0,010881		Ay	=	0,061010		Gx	=	0,002130		Gy	=	0,083080
Ax	=	-0,010845		Ay	=	0,061065		Gx	=	0,002058		Gy	=	0,082955
Ax	=	-0,010815		Ay	=	0,061113		Gx	=	0,002014		Gy	=	0,083100
Ax	=	-0,010794		Ay	=	0,061127		Gx	=	0,002355		Gy	=	0,083226
Ax	=	-0,010776		Ay	=	0,061138		Gx	=	0,002451		Gy	=	0,083208
Ax	=	-0,010761		Ay	=	0,061149		Gx	=	0,002444		Gy	=	0,083102
Ax	=	-0,010747		Ay	=	0,061157		Gx	=	0,002781		Gy	=	0,083137
Ax	=	-0,010692		Ay	=	0,061150		Gx	=	0,003108		Gy	=	0,083330
Ax	=	-0,010645		Ay	=	0,061143		Gx	=	0,002958		Gy	=	0,083063
Ax	=	-0,010603		Ay	=	0,061138		Gx	=	0,002791		Gy	=	0,083049
Ax	=	-0,010568		Ay	=	0,061133		Gx	=	0,002701		Gy	=	0,082729
Ax	=	-0,010493		Ay	=	0,061161		Gx	=	0,002226		Gy	=	0,082634
Ax	=	-0,010427		Ay	=	0,061186		Gx	=	0,002032		Gy	=	0,082299
Ax	=	-0,010371		Ay	=	0,061207		Gx	=	0,001992		Gy	=	0,082533
Ax	=	-0,010322		Ay	=	0,061226		Gx	=	0,002245		Gy	=	0,082663
Ax	=	-0,010197		Ay	=	0,061318		Gx	=	0,002284		Gy	=	0,082414
Ax	=	-0,010088		Ay	=	0,061398		Gx	=	0,002191		Gy	=	0,083067
Ax	=	-0,009994		Ay	=	0,061467		Gx	=	0,002237		Gy	=	0,083016
Ax	=	-0,009913		Ay	=	0,061526		Gx	=	0,002132		Gy	=	0,082719
Ax	=	-0,009808		Ay	=	0,061607		Gx	=	0,001951		Gy	=	0,082589
Ax	=	-0,009717		Ay	=	0,061677		Gx	=	0,001795		Gy	=	0,082405
Ax	=	-0,009639		Ay	=	0,061737		Gx	=	0,001804		Gy	=	0,082317
Ax	=	-0,009571		Ay	=	0,061789		Gx	=	0,001776		Gy	=	0,082676
Ax	=	-0,009438		Ay	=	0,061834		Gx	=	0,001607		Gy	=	0,083311
Ax	=	-0,009323		Ay	=	0,061896		Gx	=	0,001931		Gy	=	0,083281
Ax	=	-0,009223		Ay	=	0,061949		Gx	=	0,001181		Gy	=	0,083021
Ax	=	-0,009137		Ay	=	0,061996		Gx	=	0,001256		Gy	=	0,082814
